T1ACCDOITUIDsCREDITOR_BP,CGLACCT,TGLACCT,CPROJECT,TPROJECT,KCAMTCOMP,CACCPSTDAT,__metadata
Not Assigned,518525,Indirect Labor (T/C),INT50,Engineering,300.000000,/Date(1779321600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-21-2026%7CCPROJECT%3DINT50%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT50,Engineering,600.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-22-2026%7CCPROJECT%3DINT50%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT51,Hardware,100.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT51%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT51,Hardware,141.250000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT51%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT51,Hardware,45.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-07-2026%7CCPROJECT%3DINT51%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT51,Hardware,17.500000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT51%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
"Device Solutions, Inc.",511420,Subcontractors,INT52,Embedded Software,22715.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D511420%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-20-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1000803%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,480.000000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,240.000000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-04-2026%7CCPROJECT%3DINT52%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,285.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,112.500000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-06-2026%7CCGLACCT%3D518525%7CCPROJECT%3DINT52%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,240.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,120.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,120.000000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DINT52%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,700.000000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCACCPSTDAT%3D05-14-2026%7CCPROJECT%3DINT52%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,120.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-15-2026%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,370.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT52%7CCACCPSTDAT%3D05-18-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,370.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-19-2026%7CCPROJECT%3DINT52%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,345.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-20-2026%7CCPROJECT%3DINT52%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,240.000000,/Date(1779321600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-21-2026%7CCPROJECT%3DINT52%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT52,Embedded Software,180.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-22-2026%7CCPROJECT%3DINT52%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT53,Applications Software,137.500000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT53%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT53,Applications Software,175.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT53%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT53,Applications Software,50.000000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-06-2026%7CCPROJECT%3DINT53%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT53,Applications Software,187.500000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT53%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT53,Applications Software,22.500000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT53%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,526.250000,/Date(1777593600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-01-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,217.500000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,456.250000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-05-2026%7CCPROJECT%3DINT54%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,626.250000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,683.750000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,262.500000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-08-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,270.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,152.500000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,170.000000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DINT54%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT54,Systems,357.500000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DINT54%7CCACCPSTDAT%3D05-14-2026%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT55,Bid Proposal,75.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT55%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT55,Bid Proposal,162.500000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT55%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT55,Bid Proposal,237.500000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-07-2026%7CCPROJECT%3DINT55%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT55,Bid Proposal,877.500000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT55%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT55,Bid Proposal,455.000000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT55%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
SIMCO Electronics,512000,"Repair and Maintenance Expense, Office/Building",INT57,Engineering Certificates,1071.000000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D512000%7CCPROJECT%3DINT57%7CCACCPSTDAT%3D05-05-2026%7CC1ACCDOITUIDsCREDITOR_BP%3D1001230%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT57,Engineering Certificates,22.500000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT57%7CCACCPSTDAT%3D05-06-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT57,Engineering Certificates,45.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT57%7CCACCPSTDAT%3D05-15-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,362.500000,/Date(1777852800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-04-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,346.250000,/Date(1777939200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-05-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,172.500000,/Date(1778025600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-06-2026%7CCPROJECT%3DINT58%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,310.000000,/Date(1778112000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-07-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,210.000000,/Date(1778198400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-08-2026%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,210.000000,/Date(1778457600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-11-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,297.500000,/Date(1778544000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-12-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,420.000000,/Date(1778630400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-13-2026%7CCPROJECT%3DINT58%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,280.000000,/Date(1778716800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCACCPSTDAT%3D05-14-2026%7CCPROJECT%3DINT58%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,385.000000,/Date(1778803200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-15-2026%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,70.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D518525%7CCPROJECT%3DINT58%7CCACCPSTDAT%3D05-18-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,35.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-19-2026%7CCPROJECT%3DINT58%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,70.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-20-2026%7CCPROJECT%3DINT58%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,35.000000,/Date(1779321600000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-21-2026%7CCPROJECT%3DINT58%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,518525,Indirect Labor (T/C),INT58,Trouble Reporting,35.000000,/Date(1779408000000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-22-2026%7CCPROJECT%3DINT58%7CCGLACCT%3D518525%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO22,Finance Fringe Benefits 2026,315.000000,/Date(1779062400000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO22%7CCACCPSTDAT%3D05-18-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO22,Finance Fringe Benefits 2026,245.000000,/Date(1779148800000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCGLACCT%3D510215%7CCPROJECT%3DPTO22%7CCACCPSTDAT%3D05-19-2026%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
Not Assigned,510215,"Employee Benefit Expense, Sick, Personal & PTO (TC)",PTO22,Finance Fringe Benefits 2026,245.000000,/Date(1779235200000)/,"{'uri': ""https://my438923.businessbydesign.cloud.sap/sap/byd/odata/ana_businessanalytics_analytics.svc/RPFINCACU02_Q0001QueryResults('%7CCACCPSTDAT%3D05-20-2026%7CCPROJECT%3DPTO22%7CCGLACCT%3D510215%7C')"", 'type': 'sapbyd.RPFINCACU02_Q0001QueryResult'}"
